Name,Label,Phone,Email,Address City,Address State,Address Country,OLX Company ID,OLX URL,Ads count,Sample titles,Note
Studio Form,OLX-lead,,,Warszawa,Mazowieckie,Poland,293706985,https://www.olx.pl/oferta/praca/pracownik-dzialu-produkcji-w-agencji-reklamowej-i-drukarni-praca-stala-lub-dorywcza-godzinowa-CID4-ID15pdWq.html,1,Pracownik Działu Produkcji w Agencji Reklamowej i Drukarni (praca stała lub dorywcza - godzinowa),OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik Działu Produkcji w Agencji Reklamowej i Drukarni (praca stała lub dorywcza - godzinowa)
Konpea Sp. z o.o.,OLX-lead,,,Sosnowiec,Śląskie,Poland,484780052,https://www.olx.pl/oferta/praca/pracownik-produkcji-szlifierz-konstrukcji-stalowych-CID4-ID15npY1.html,1,Pracownik produkcji - szlifierz konstrukcji stalowych,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik produkcji - szlifierz konstrukcji stalowych
LARS Andrzej Szymanski,OLX-lead,,,Niepruszewo,Wielkopolskie,Poland,36280343,https://www.olx.pl/oferta/praca/pracownik-produkcyjny-obrobka-mechaniczna-CID4-ID15lzVz.html,1,Pracownik produkcyjny (obróbka mechaniczna),OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik produkcyjny (obróbka mechaniczna)
TBM Chalets - Fabryka domków mobilnych,OLX-lead,,,Stara Dąbrowa,Pomorskie,Poland,1413207749,https://www.olx.pl/oferta/praca/tbm-producent-domow-modulowych-zatrudni-operatorow-produkcji-od-zaraz-CID4-ID15jmnV.html,1,TBM Producent domów modułowych zatrudni operatorów produkcji od zaraz!,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: TBM Producent domów modułowych zatrudni operatorów produkcji od zaraz!
Elhurt EMS,OLX-lead,,,Gdańsk,Pomorskie,Poland,2541533108,https://www.olx.pl/oferta/praca/praca-na-produkcji-stale-godziny-wolne-weekendy-CID4-ID15grUd.html,1,"Praca na produkcji - Stałe godziny, wolne weekendy","OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Praca na produkcji - Stałe godziny, wolne weekendy"
Radosław,OLX-lead,,,Przyjaźń,Pomorskie,Poland,35911261,https://www.olx.pl/oferta/praca/zatrudnie-frezera-cnc-programista-CID4-ID15fhRc.html,1,Zatrudnię frezera CNC / programista,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Zatrudnię frezera CNC / programista
Mariusz,OLX-lead,,,Szczecin,Zachodniopomorskie,Poland,1143373199,https://www.olx.pl/oferta/praca/praca-przy-produkcji-montaz-zabudowy-pojazdow-montaz-mebli-CID4-ID15elrE.html,1,"Praca przy produkcji/montaż zabudowy pojazdów, montaż mebli.","OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Praca przy produkcji/montaż zabudowy pojazdów, montaż mebli."
Grupa Kapitałowa VOX,OLX-lead,,,Czerwonak,Wielkopolskie,Poland,32941175,https://www.olx.pl/oferta/praca/pracownik-narzedziowni-produkcja-CID4-ID15dORw.html,1,Pracownik Narzędziowni_produkcja,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik Narzędziowni_produkcja
Radosław Turek,OLX-lead,,,Lisi Ogon,Kujawsko-pomorskie,Poland,15378521,https://www.olx.pl/oferta/praca/pracownikow-warsztatowych-do-produkcji-reklam-swietlnych-CID4-ID159jGV.html,1,Pracowników warsztatowych do produkcji reklam świetlnych,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracowników warsztatowych do produkcji reklam świetlnych
Aluplast,OLX-lead,,,Nagradowice,Wielkopolskie,Poland,77340637,https://www.olx.pl/oferta/praca/mlodszy-operator-w-dziale-oklejania-k-m-aluplast-praca-bezposrednio-CID4-ID14YLpg.html,1,Młodszy Operator w Dziale Oklejania (k/m)  Aluplast Praca Bezpośrednio,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Młodszy Operator w Dziale Oklejania (k/m)  Aluplast Praca Bezpośrednio
Piotr,OLX-lead,,,Warszawa,Mazowieckie,Poland,312211411,https://www.olx.pl/oferta/praca/tdruk-pl-pracownik-produkcji-nadruki-na-odziezy-i-gadzetach-CID4-ID14YCUB.html,1,TDRUK.PL | Pracownik produkcji | Nadruki na odzieży i gadżetach,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: TDRUK.PL | Pracownik produkcji | Nadruki na odzieży i gadżetach
Kmokno,OLX-lead,,,Dębica,Podkarpackie,Poland,21573449,https://www.olx.pl/oferta/praca/pracownik-produkcji-okien-pvc-straszecin-zyrakow-debica-CID4-ID14RafA.html,1,"Pracownik produkcji okien PVC, Straszęcin, Żyraków, Dębica","OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik produkcji okien PVC, Straszęcin, Żyraków, Dębica"
Drukarnia PEGWAN sp. z o.o.,OLX-lead,,,Lubartów,Lubelskie,Poland,139602443,https://www.olx.pl/oferta/praca/magazynier-magazynierka-CID4-ID14R3LS.html,1,Magazynier/Magazynierka,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Magazynier/Magazynierka
Robert,OLX-lead,,,Piekoszów,Świętokrzyskie,Poland,19568661,https://www.olx.pl/oferta/praca/praca-fizyczna-piekoszow-zaklad-drzewny-umowa-27-zl-do-reki-CID4-ID14NcAT.html,1,Praca  fizyczna Piekoszów Zakład  Drzewny  umowa 27 zł do ręki,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Praca  fizyczna Piekoszów Zakład  Drzewny  umowa 27 zł do ręki
Łukasz,OLX-lead,,,Zimnice,Mazowieckie,Poland,24928715,https://www.olx.pl/oferta/praca/osoba-do-montazu-opryskiwaczy-sadowniczych-i-polowych-CID4-ID14MZ3y.html,1,osoba do montażu opryskiwaczy sadowniczych i polowych,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: osoba do montażu opryskiwaczy sadowniczych i polowych
BARTER S.A.,OLX-lead,,,Bydgoszcz,Kujawsko-pomorskie,Poland,68687496,https://www.olx.pl/oferta/praca/pracownik-produkcji-w-bydgoszczy-CID4-ID14M8kR.html,1,Pracownik Produkcji w Bydgoszczy,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik Produkcji w Bydgoszczy
Krzysztof Kołodziejczyk,OLX-lead,,,Łódź,Łódzkie,Poland,5431319,https://www.olx.pl/oferta/praca/pracownik-pracownica-produkcji-CID4-ID14CtIS.html,1,Pracownik/Pracownica Produkcji,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik/Pracownica Produkcji
Pszczele Cuda,OLX-lead,,,Toruń,Kujawsko-pomorskie,Poland,683052250,https://www.olx.pl/oferta/praca/pracownik-produkcji-CID4-ID14rpO3.html,1,Pracownik Produkcji,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik Produkcji
Rekruter vetro-tech,OLX-lead,,,Chwałowice,Podkarpackie,Poland,2542198305,https://www.olx.pl/oferta/praca/praca-operator-maszyn-cnc-CID4-ID14jFfg.html,1,Praca Operator maszyn CNC,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Praca Operator maszyn CNC
Anna,OLX-lead,,,Borek Szlachecki,Małopolskie,Poland,78434665,https://www.olx.pl/oferta/praca/osoba-do-malowania-elementow-metalowych-CID4-ID14hyur.html,1,osoba do malowania elementów metalowych,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: osoba do malowania elementów metalowych
Radek,OLX-lead,,,Poraj,Śląskie,Poland,633626935,https://www.olx.pl/oferta/praca/praca-na-produkcji-w-poraju-CID4-ID14aDUm.html,1,Praca na produkcji w Poraju!,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Praca na produkcji w Poraju!
Marika,OLX-lead,,,Grzywna,Kujawsko-pomorskie,Poland,975827075,https://www.olx.pl/oferta/praca/pracownik-produkcji-k-m-CID4-ID149sCp.html,1,Pracownik produkcji (k/m),OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik produkcji (k/m)
Eticod,OLX-lead,,,Katowice,Śląskie,Poland,618428,https://www.olx.pl/oferta/praca/operator-maszyn-drukujacych-katowice-CID4-ID148EJE.html,1,Operator maszyn drukujących - Katowice,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Operator maszyn drukujących - Katowice
Almus Sp. z o.o.,OLX-lead,,,Słomniki,Małopolskie,Poland,350892395,https://www.olx.pl/oferta/praca/osoba-do-obslugi-linii-produkcyjnej-CID4-ID146A7i.html,1,Osoba do obsługi linii produkcyjnej,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Osoba do obsługi linii produkcyjnej
Inter Group sp. z o. o.,OLX-lead,,,Namysłów,Opolskie,Poland,16133815,https://www.olx.pl/oferta/praca/pracownik-produkcyjny-jedna-zmiana-namyslow-CID4-ID13WPJx.html,1,"Pracownik produkcyjny, jedna zmiana NAMYSŁÓW","OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik produkcyjny, jedna zmiana NAMYSŁÓW"
Marcin,OLX-lead,,,Krążek,Małopolskie,Poland,38831195,https://www.olx.pl/oferta/praca/praca-pracownik-produkcji-kanaly-wentylacyjne-CID4-ID13PXsM.html,1,Praca pracownik produkcji kanały wentylacyjne,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Praca pracownik produkcji kanały wentylacyjne
Byś odbiór odpadów,OLX-lead,,,Warszawa,Mazowieckie,Poland,14717045,https://www.olx.pl/oferta/praca/operator-ladowarki-jednonaczyniowej-kat-1-CID4-ID13qH5l.html,1,Operator ładowarki jednonaczyniowej kat. 1,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Operator ładowarki jednonaczyniowej kat. 1
Loxee Sp z o.o.,OLX-lead,,,Tychy,Śląskie,Poland,44634165,https://www.olx.pl/oferta/praca/praca-na-produkcji-CID4-ID13jrof.html,1,Praca na produkcji,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Praca na produkcji
Paweł,OLX-lead,,,Patoki,Łódzkie,Poland,62016694,https://www.olx.pl/oferta/praca/pracownika-rozbioru-zatrudni-firma-kawiks-patoki-CID4-ID133nsS.html,1,"PRACOWNIKA ROZBIORU, zatrudni Firma Kawiks. Patoki","OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: PRACOWNIKA ROZBIORU, zatrudni Firma Kawiks. Patoki"
BUGAJ Sp. z o.o.,OLX-lead,,,Bugaj Zakrzewski,Łódzkie,Poland,21245291,https://www.olx.pl/oferta/praca/operator-ka-maszyn-produkcyjnych-umowa-o-prace-benefity-CID4-ID12VeoO.html,1,Operator/-ka maszyn produkcyjnych  - umowa o pracę/benefity,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Operator/-ka maszyn produkcyjnych  - umowa o pracę/benefity
Kamil,OLX-lead,,,Kalisz,Wielkopolskie,Poland,63256268,https://www.olx.pl/oferta/praca/zatrudnie-pracownika-w-branzy-metalowej-CID4-ID12V7Cp.html,1,Zatrudnię pracownika w branży metalowej,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Zatrudnię pracownika w branży metalowej
Weber-Hydraulika Sp. z o.o.,OLX-lead,,,Wykroty,Dolnośląskie,Poland,656074266,https://www.olx.pl/oferta/praca/operator-operatorka-maszyn-cnc-weber-hydraulika-wykroty-CID4-ID12Oven.html,1,Operator/Operatorka Maszyn CNC (WEBER-HYDRAULIKA - WYKROTY),OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Operator/Operatorka Maszyn CNC (WEBER-HYDRAULIKA - WYKROTY)
Anna,OLX-lead,,,Częstochowa,Śląskie,Poland,27448229,https://www.olx.pl/oferta/praca/magazynier-magazynierka-CID4-ID12EHhy.html,1,Magazynier/Magazynierka,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Magazynier/Magazynierka
Velvet CARE sp. z o.o.,OLX-lead,,,Klucze,Małopolskie,Poland,64634686,https://www.olx.pl/oferta/praca/dobra-praca-w-velvet-care-operator-operatorka-linii-produkcyjnej-CID4-ID12AZAD.html,1,Dobra praca w Velvet CARE - Operator/Operatorka Linii Produkcyjnej,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Dobra praca w Velvet CARE - Operator/Operatorka Linii Produkcyjnej
CitoNet Szczecin Sp. z o.o.,OLX-lead,,,Szczecin,Zachodniopomorskie,Poland,42665333,https://www.olx.pl/oferta/praca/operatorka-operator-procesu-sterylizacji-CID4-ID12stUP.html,1,Operatorka/Operator procesu sterylizacji,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Operatorka/Operator procesu sterylizacji
Zakłady Mięsne ADROS,OLX-lead,,,Dobrzyca,Wielkopolskie,Poland,2433443576,https://www.olx.pl/oferta/praca/pracownik-produkcji-CID4-ID12rigZ.html,1,Pracownik produkcji,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik produkcji
Claudie design Sp. z o.o. Sp. k.,OLX-lead,,,Oborniki Śląskie,Dolnośląskie,Poland,27990163,https://www.olx.pl/oferta/praca/pracownik-produkcji-pracownik-z-niepelnosprawnoscia-rowniez-CID4-ID12q7g9.html,1,Pracownik Produkcji - Pracownik z niepełnosprawnością również,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik Produkcji - Pracownik z niepełnosprawnością również
Krzysiek,OLX-lead,,,Kraków,Małopolskie,Poland,1017793,https://www.olx.pl/oferta/praca/super-praca-produkcja-i-pakowanie-prezentow-takze-dla-studentow-CID4-ID12g0G6.html,1,"SUPER Praca Produkcja i Pakowanie Prezentów, także dla STUDENTÓW","OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: SUPER Praca Produkcja i Pakowanie Prezentów, także dla STUDENTÓW"
Mirela,OLX-lead,,,Świebodzice,Dolnośląskie,Poland,22503111,https://www.olx.pl/oferta/praca/szlifierz-swiebodzice-tylko-z-doswiadczeniem-CID4-ID1265G5.html,1,SZLIFIERZ ŚWIEBODZICE- tylko z doświadczeniem!,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: SZLIFIERZ ŚWIEBODZICE- tylko z doświadczeniem!
Actona Poland Sp. z o.o.,OLX-lead,,,Brodnica,Kujawsko-pomorskie,Poland,194491507,https://www.olx.pl/oferta/praca/pracownik-produkcji-m-k-actona-poland-sp-z-o-o-CID4-ID11Usrl.html,1,Pracownik produkcji M/K - Actona Poland Sp. z o.o.,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik produkcji M/K - Actona Poland Sp. z o.o.
Mariusz,OLX-lead,,,Wielichowo-Wieś,Wielkopolskie,Poland,358565755,https://www.olx.pl/oferta/praca/grzybmar-sp-z-o-o-magazynier-operator-wozka-widlowego-CID4-ID11q5yM.html,1,GRZYBMAR sp. z o.o. – magazynier - operator wózka widłowego,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: GRZYBMAR sp. z o.o. – magazynier - operator wózka widłowego
Stan-Szkło,OLX-lead,,,Piekary Śląskie,Śląskie,Poland,2390124195,https://www.olx.pl/oferta/praca/pracownik-produkcji-praca-od-zaraz-CID4-ID114QKZ.html,1,Pracownik produkcji- praca od zaraz!,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik produkcji- praca od zaraz!
Recruitment Business Partner,OLX-agencja,,,Pruszcz Gdański,Pomorskie,Poland,1792206219,https://www.olx.pl/oferta/praca/pracownik-produkcji-maszyny-cnc-nie-wymagamy-doswiadczenia-CID4-ID10Tz7J.html,1,Pracownik produkcji (Maszyny CNC) - nie wymagamy doświadczenia,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik produkcji (Maszyny CNC) - nie wymagamy doświadczenia
OLMET Przemysław Oleś Sp. k.,OLX-lead,,,Mszana,Śląskie,Poland,73719718,https://www.olx.pl/oferta/praca/olmet-zatrudni-pracownikow-linii-do-segregacji-zlomu-CID4-ID10AgPs.html,1,Olmet zatrudni pracowników linii do segregacji złomu,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Olmet zatrudni pracowników linii do segregacji złomu
Anna,OLX-lead,,,Zabrze,Śląskie,Poland,63470146,https://www.olx.pl/oferta/praca/obsluga-maszyn-praca-na-produkcji-CID4-ID10tZhf.html,1,Obsługa maszyn / praca na produkcji,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Obsługa maszyn / praca na produkcji
Kamil Smagieł,OLX-lead,,,Legionowo,Mazowieckie,Poland,772253220,https://www.olx.pl/oferta/praca/aco-sp-z-o-o-poszukuje-chetnych-do-dzialu-produkcji-CID4-ID10iwBV.html,1,ACO Sp. z o. o. poszukuje chętnych do działu  produkcji.,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: ACO Sp. z o. o. poszukuje chętnych do działu  produkcji.
Lambertz,OLX-lead,,,Ruda Śląska,Śląskie,Poland,29061075,https://www.olx.pl/oferta/praca/operator-maszyn-pakujacych-CID4-ID10ef8H.html,1,Operator Maszyn Pakujących,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Operator Maszyn Pakujących
Marcin Żuchowski,OLX-lead,,,Lublin,Lubelskie,Poland,16313337,https://www.olx.pl/oferta/praca/pracownik-produkcji-branza-stalowa-CID4-ID109zSQ.html,1,pracownik produkcji branża stalowa,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: pracownik produkcji branża stalowa
HUBER SUHNER,OLX-lead,,,Tczew,Pomorskie,Poland,581485594,https://www.olx.pl/oferta/praca/magazynier-ka-w-huber-suhner-CID4-ID107AWG.html,1,Magazynier/-ka w HUBER+SUHNER,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Magazynier/-ka w HUBER+SUHNER
Łukasz Leśniewicz,OLX-lead,,,Kozerki,Mazowieckie,Poland,74196618,https://www.olx.pl/oferta/praca/operator-maszyn-do-produkcji-ciastek-CID4-ID103fwh.html,1,Operator maszyn do produkcji ciastek,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Operator maszyn do produkcji ciastek
Nestle,OLX-lead,,,Kargowa,Lubuskie,Poland,1454334320,https://www.olx.pl/oferta/praca/pracownik-produkcji-k-m-nestle-kargowa-CID4-ID101aa2.html,1,Pracownik Produkcji K/M (Nestle Kargowa),OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik Produkcji K/M (Nestle Kargowa)
Tomek,OLX-lead,,,Ruda Śląska,Śląskie,Poland,1743629344,https://www.olx.pl/oferta/praca/pracownik-dzialu-produkcji-pakowania-i-magazynu-CID4-IDZTiOW.html,1,"Pracownik działu produkcji, pakowania i magazynu","OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik działu produkcji, pakowania i magazynu"
Alka77,OLX-lead,,,Sztum,Pomorskie,Poland,1413880902,https://www.olx.pl/oferta/praca/praca-na-stanowisku-kelnerki-kelnera-CID4-IDZRsC0.html,1,Praca na stanowisku kelnerki/kelnera.,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Praca na stanowisku kelnerki/kelnera.
Monika,OLX-lead,,,Biała Rawska,Łódzkie,Poland,2119976445,https://www.olx.pl/oferta/praca/operator-maszyn-i-urzadzen-przetworstwa-owocowego-CID4-IDZKgaM.html,1,Operator maszyn i urządzeń przetwórstwa owocowego,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Operator maszyn i urządzeń przetwórstwa owocowego
Hubert,OLX-lead,,,Żarów,Dolnośląskie,Poland,26545525,https://www.olx.pl/oferta/praca/firma-wiazar-polska-pracownik-produkcji-CID4-IDZqKCM.html,1,Firma Wiązar Polska- Pracownik Produkcji,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Firma Wiązar Polska- Pracownik Produkcji
Małgorzata Kupczyk,OLX-lead,,,Kiekrz,Wielkopolskie,Poland,6933577,https://www.olx.pl/oferta/praca/pomocnik-druku-kiekrz-k-m-CID4-IDZ37I1.html,1,Pomocnik Druku Kiekrz k/m,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pomocnik Druku Kiekrz k/m
Weronika,OLX-lead,,,Gorzewo,Mazowieckie,Poland,6253955,https://www.olx.pl/oferta/praca/firma-xdrob-zatrudni-pracownika-na-ferme-w-lukomiu-CID4-IDYecao.html,1,Firma Xdrob zatrudni pracownika na Fermę w Łukomiu,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Firma Xdrob zatrudni pracownika na Fermę w Łukomiu
YANGO Sp. z o.o.,OLX-lead,,,Opacz Kolonia,Mazowieckie,Poland,269447964,https://www.olx.pl/oferta/praca/pracownik-produkcji-operator-maszyn-CID4-IDY5b3F.html,1,Pracownik produkcji/operator maszyn,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik produkcji/operator maszyn
AIB SA,OLX-lead,,,Knurów,Śląskie,Poland,1102944786,https://www.olx.pl/oferta/praca/mlodszy-a-operator-ka-maszyn-knurow-CID4-IDXIdzr.html,1,Młodszy/a Operator/ka Maszyn_ Knurów,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Młodszy/a Operator/ka Maszyn_ Knurów
Ewelina Czerwińska,OLX-lead,,,Zator,Małopolskie,Poland,36468093,https://www.olx.pl/oferta/praca/pracownik-produkcji-CID4-IDXoRps.html,1,Pracownik produkcji,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik produkcji
Kadry,OLX-lead,,,Łuków,Lubelskie,Poland,807719152,https://www.olx.pl/oferta/praca/pracownik-produkcji-lukow-kobieta-mezczyzna-CID4-IDXimfW.html,1,Pracownik produkcji - Łuków (kobieta/mężczyzna),OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Pracownik produkcji - Łuków (kobieta/mężczyzna)
Agnieszka,OLX-lead,,,Legnica,Dolnośląskie,Poland,291794472,https://www.olx.pl/oferta/praca/operator-ka-maszyn-CID4-IDX2vyY.html,1,Operator/ka maszyn,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Operator/ka maszyn
Michal,OLX-lead,,,Ząbkowice Śląskie,Dolnośląskie,Poland,46250361,https://www.olx.pl/oferta/praca/technik-operator-maszyn-do-obrobki-skrawaniem-CID4-IDVDKNU.html,1,Technik / Operator maszyn do obróbki skrawaniem,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Technik / Operator maszyn do obróbki skrawaniem
Valentyna,OLX-lead,,,Łódź,Łódzkie,Poland,853340592,https://www.olx.pl/oferta/praca/praca-od-zaraz-pomoc-przedzalni-pilnie-potrzebujemy-osob-do-pracy-CID4-IDVANsZ.html,1,Praca od zaraz - Pomóc przędzalni. Pilnie potrzebujemy  osób do pracy.,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Praca od zaraz - Pomóc przędzalni. Pilnie potrzebujemy  osób do pracy.
Rafał,OLX-lead,,,Knurów,Śląskie,Poland,65997770,https://www.olx.pl/oferta/praca/praca-przy-zbijaniu-palet-drewnianych-CID4-IDWZpSc.html,1,Praca przy zbijaniu palet drewnianych,OLX: 1 ogłoszenie(-ń) w kategoriach produkcja/magazyn/logistyka. Tytuły: Praca przy zbijaniu palet drewnianych
